Postcode,Latitude,Longitude,Easting,Northing,GridRef,County,District,Ward,DistrictCode,WardCode,Country,CountyCode,Constituency,Introduced,Terminated,Parish,NationalPark,Population,Households,Built up area,Built up sub-division,Lower layer super output area,Rural/urban,Region
BT36 7PJ,54.653307,-5.936604,146171,535810,NW461358,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7PL,54.655801,-5.937934,146101,536092,NW461360,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7PN,54.657808,-5.943442,145758,536335,NW457363,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7PP,54.650879,-5.933845,146334,535530,NW463355,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7PQ,54.649475,-5.934752,146267,535377,NW462353,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7PR,54.651914,-5.934489,146299,535647,NW462356,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7PS,54.658455,-5.940263,145967,536395,NW459363,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7PT,54.648701,-5.935737,146198,535294,NW461352,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7PU,54.650179,-5.933353,146361,535450,NW463354,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7PW,54.649819,-5.933821,146329,535412,NW463354,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7PX,54.650742,-5.936857,146139,535525,NW461355,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7PY,54.652112,-5.938725,146027,535685,NW460356,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7PZ,54.651224,-5.936678,146153,535578,NW461355,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7QA,54.654524,-5.937905,146095,535950,NW460359,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7QB,54.658504,-5.938913,146055,536396,NW460363,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7QD,54.659783,-5.940708,145947,536545,NW459365,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7QE,54.659236,-5.939697,146009,536480,NW460364,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7QG,54.659736,-5.923197,147075,536476,NW470364,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7QH,54.659895,-5.921453,147189,536487,NW471364,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7QJ,54.659642,-5.922427,147125,536463,NW471364,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7QL,54.667749,-5.955325,145055,537483,NW450374,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7QN,54.670183,-5.956846,144972,537760,NW449377,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7QP,54.667455,-5.951728,145285,537438,NW452374,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7QQ,54.660253,-5.921419,147193,536527,NW471365,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7QR,54.666284,-5.950005,145388,537301,NW453373,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7QS,54.664528,-5.94814,145498,537099,NW454370,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7QT,54.669765,-5.9571,144953,537714,NW449377,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7QU,54.670227,-5.957898,144904,537768,NW449377,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7QW,54.668818,-5.95369,145167,537596,NW451375,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7QX,54.667624,-5.952154,145258,537458,NW452374,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7QY,54.666789,-5.951157,145317,537362,NW453373,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7QZ,54.665655,-5.949974,145386,537231,NW453372,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7RA,54.658403,-5.922521,147111,536326,NW471363,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7RB,54.666085,-5.950418,145361,537281,NW453372,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7RD,54.666099,-5.953393,145169,537293,NW451372,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7RE,54.667042,-5.953888,145143,537400,NW451373,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7RF,54.667855,-5.955723,145030,537497,NW450374,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7RH,54.666972,-5.952419,145237,537386,NW452373,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7RJ,54.667357,-5.953376,145178,537433,NW451374,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7RL,54.667749,-5.955325,145055,537483,NW450374,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7RN,54.66579,-5.951022,145320,537250,NW453372,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7RP,54.66579,-5.951022,145320,537250,NW453372,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7RQ,54.666972,-5.952419,145237,537386,NW452373,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7RR,54.667749,-5.955325,145055,537483,NW450374,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7RS,54.666017,-5.949088,145446,537268,NW454372,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7RT,54.666017,-5.949088,145446,537268,NW454372,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7RU,54.660181,-5.941912,145872,536593,NW458365,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7RX,54.660441,-5.940287,145978,536616,NW459366,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7RY,54.661815,-5.94341,145786,536780,NW457367,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7RZ,54.661676,-5.9421,145869,536760,NW458367,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7SA,54.660862,-5.940235,145984,536663,NW459366,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7SB,54.660153,-5.938163,146113,536577,NW461365,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7SD,54.661504,-5.940435,145975,536735,NW459367,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7SE,54.661369,-5.943092,145803,536730,NW458367,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7SF,54.667749,-5.955325,145055,537483,NW450374,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7SG,54.654996,-5.932892,146421,535984,NW464359,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7SH,54.666535,-5.952596,145223,537338,NW452373,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7SJ,54.669443,-5.983438,143254,537774,NW432377,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7SL,54.669939,-5.984111,143213,537832,NW432378,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7SN,54.664738,-5.953632,145145,537142,NW451371,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7SP,54.664017,-5.95404,145114,537064,NW451370,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7SQ,54.662935,-5.946392,145600,536916,NW456369,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7SR,54.663547,-5.952855,145188,537007,NW451370,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7SS,54.667749,-5.955325,145055,537483,NW450374,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7ST,54.664871,-5.956725,144946,537168,NW449371,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7SU,54.663911,-5.961067,144661,537077,NW446370,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7SW,54.66394,-5.952169,145234,537048,NW452370,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7SX,54.664445,-5.956018,144989,537119,NW449371,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7SY,54.666525,-5.95734,144917,537355,NW449373,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7SZ,54.665455,-5.959409,144777,537243,NW447372,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7TA,54.665454,-5.958277,144850,537239,NW448372,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7TB,54.665548,-5.957467,144903,537246,NW449372,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7TD,54.665723,-5.960372,144717,537276,NW447372,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7TE,54.665354,-5.961398,144648,537239,NW446372,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7TF,54.665736,-5.961689,144632,537283,NW446372,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7TG,54.668191,-5.962883,144570,537560,NW445375,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7TH,54.663227,-5.953042,145174,536972,NW451369,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7TJ,54.662758,-5.953453,145144,536922,NW451369,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7TL,54.654802,-5.92943,146643,535950,NW466359,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7TN,54.666798,-5.964472,144459,537411,NW444374,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7TP,54.668438,-5.958872,144830,537573,NW448375,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7TQ,54.667208,-5.963227,144542,537452,NW445374,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7TR,54.669183,-5.958276,144874,537654,NW448376,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7TS,54.669842,-5.957964,144898,537726,NW448377,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7TT,54.670234,-5.959882,144777,537776,NW447377,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7TU,54.669754,-5.959689,144786,537722,NW447377,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7TW,54.667906,-5.964634,144456,537535,NW444375,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7TX,54.669348,-5.96064,144722,537681,NW447376,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7TY,54.669455,-5.95896,144831,537686,NW448376,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7TZ,54.670413,-5.96147,144675,537802,NW446378,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7UA,54.669852,-5.961762,144653,537741,NW446377,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7UB,54.670294,-5.960778,144719,537786,NW447377,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7UD,54.669992,-5.963119,144567,537761,NW445377,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7UE,54.6699,-5.964084,144504,537754,NW445377,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7UF,54.670695,-5.967502,144289,537855,NW442378,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7UG,54.671199,-5.967027,144322,537910,NW443379,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7UH,54.671251,-5.966389,144364,537913,NW443379,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7UJ,54.671116,-5.965341,144430,537894,NW444378,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7UL,54.672754,-5.965461,144433,538077,NW444380,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7UN,54.67076,-5.963886,144522,537849,NW445378,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7UP,54.671708,-5.96311,144578,537952,NW445379,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7UQ,54.671858,-5.966715,144347,537982,NW443379,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7UR,54.671234,-5.961646,144669,537894,NW446378,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7UT,54.672493,-5.963319,144569,538040,NW445380,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7UU,54.672583,-5.961733,144672,538044,NW446380,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7UW,54.671184,-5.964036,144515,537897,NW445378,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7UY,54.668019,-5.960133,144747,537531,NW447375,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7UZ,54.668025,-5.961047,144688,537535,NW446375,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7WA,54.664816,-5.9797,143465,537246,NW434372,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7WB,54.664925,-5.981399,143357,537265,NW433372,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7WD,54.668025,-5.961047,144688,537535,NW446375,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7WE,54.666534,-5.98197,143330,537445,NW433374,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7WF,54.668025,-5.961047,144688,537535,NW446375,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7WG,54.668025,-5.961047,144688,537535,NW446375,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7WH,54.668025,-5.961047,144688,537535,NW446375,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7WJ,54.667574,-5.983996,143206,537569,NW432375,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7WL,54.666733,-5.980984,143395,537464,NW433374,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7WN,54.667462,-5.978871,143535,537537,NW435375,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7WP,54.667781,-5.982916,143277,537588,NW432375,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7WQ,54.668513,-5.978369,143574,537652,NW435376,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7WR,54.667994,-5.980642,143425,537603,NW434376,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7WS,54.667324,-5.982489,143301,537535,NW433375,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7WT,54.668025,-5.961047,144688,537535,NW446375,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7WU,54.669055,-5.984977,143152,537737,NW431377,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7WW,54.669597,-5.983539,143248,537792,NW432377,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7WX,54.66978,-5.98322,143270,537811,NW432378,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7WY,54.669338,-5.98149,143379,537756,NW433377,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7WZ,54.668025,-5.961047,144688,537535,NW446375,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7XA,54.665331,-5.963786,144494,537245,NW444372,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7XB,54.670763,-5.957158,144956,537825,NW449378,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7XG,54.651845,-5.930418,146561,535625,NW465356,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7XH,54.669272,-5.961992,144635,537677,NW446376,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7XJ,54.664651,-5.965029,144410,537174,NW444371,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7XP,54.652902,-5.922879,147053,535715,NW470357,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7XQ,54.652659,-5.930763,146544,535717,NW465357,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7XR,54.664501,-5.973732,143848,537189,NW438371,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7XS,54.663912,-5.975637,143722,537131,NW437371,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7XT,54.663966,-5.977773,143584,537145,NW435371,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7XU,54.665297,-5.973026,143899,537275,NW438372,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7XX,54.663912,-5.975637,143722,537131,NW437371,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7XY,54.670455,-5.98545,143130,537894,NW431378,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7XZ,54.670019,-5.985704,143111,537847,NW431378,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7YD,54.663912,-5.975637,143722,537131,NW437371,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7YE,54.663912,-5.975637,143722,537131,NW437371,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7YF,54.663912,-5.975637,143722,537131,NW437371,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7YG,54.663912,-5.975637,143722,537131,NW437371,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7YH,54.663912,-5.975637,143722,537131,NW437371,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7YL,54.663912,-5.975637,143722,537131,NW437371,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7YN,54.670019,-5.985704,143111,537847,NW431378,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7YP,54.663966,-5.977773,143584,537145,NW435371,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7YQ,54.663966,-5.977773,143584,537145,NW435371,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 7YR,54.663966,-5.977773,143584,537145,NW435371,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 8AA,54.677017,-5.9561,145063,538517,NW450385,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 8AB,54.676543,-5.956232,145051,538464,NW450384,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 8AD,54.678965,-5.954451,145181,538727,NW451387,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 8AE,54.681267,-5.957747,144983,538995,NW449389,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 8AF,54.681909,-5.95849,144940,539069,NW449390,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 8AG,54.681162,-5.956822,145042,538980,NW450389,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 8AH,54.680138,-5.954702,145173,538859,NW451388,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 8AJ,54.679858,-5.954096,145210,538825,NW452388,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 8AL,54.680484,-5.95391,145226,538894,NW452388,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 8AN,54.68112,-5.954343,145202,538967,NW452389,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT36 8AP,54.680589,-5.954835,145167,538909,NW451389,,,, ,,Northern Ireland,,,,,,,,,,,,,
