Postcode,Latitude,Longitude,Easting,Northing,GridRef,County,District,Ward,DistrictCode,WardCode,Country,CountyCode,Constituency,Introduced,Terminated,Parish,NationalPark,Population,Households,Built up area,Built up sub-division,Lower layer super output area,Rural/urban,Region
BT54 6EZ,55.203304,-6.265123,128725,598195,NW287981,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6FB,55.201763,-6.253441,129458,597978,NW294979,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6FE,55.203304,-6.265123,128725,598195,NW287981,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6GA,55.1952,-6.267533,128517,597303,NW285973,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6GD,55.203538,-6.260715,129007,598204,NW290982,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6GE,55.203108,-6.264598,128757,598171,NW287981,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6HA,55.204198,-6.269844,128431,598313,NW284983,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6HB,55.196426,-6.269113,128425,597446,NW284974,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6HD,55.19621,-6.270347,128345,597426,NW283974,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6HE,55.202229,-6.284317,127497,598150,NW274981,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6HF,55.203321,-6.318246,125348,598405,NW253984,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6HG,55.209683,-6.338653,124094,599193,NW240991,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6HH,55.194619,-6.269662,128377,597247,NW283972,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6HJ,55.19022,-6.278757,127769,596793,NW277967,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6HL,55.182988,-6.313451,125512,596125,NW255961,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6HN,55.182917,-6.314836,125424,596123,NW254961,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6HP,55.201657,-6.263624,128809,598006,NW288980,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6HQ,55.19766,-6.282692,127570,597636,NW275976,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6HR,55.203003,-6.240318,130300,598065,NW303980,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6HS,55.173689,-6.325773,124664,595140,NW246951,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6HT,55.1651,-6.304242,125975,594100,NW259941,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6HU,55.169044,-6.301061,126205,594526,NW262945,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6HW,55.200767,-6.247265,129844,597843,NW298978,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6HX,55.167636,-6.301231,126184,594371,NW261943,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6HY,55.170395,-6.28782,127057,594625,NW270946,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6HZ,55.194349,-6.263314,128779,597192,NW287971,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6JA,55.195228,-6.265129,128670,597297,NW286972,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6JB,55.181962,-6.287528,127155,595909,NW271959,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6JD,55.177554,-6.292866,126785,595440,NW267954,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6JE,55.177748,-6.29967,126353,595489,NW263954,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6JF,55.163716,-6.308145,125717,593962,NW257939,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6JG,55.158178,-6.319472,124958,593391,NW249933,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6JH,55.179679,-6.338081,123923,595855,NW239958,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6JJ,55.189865,-6.361179,122524,597079,NW225970,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6JL,55.191835,-6.371462,121884,597339,NW218973,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6JN,55.180218,-6.372061,121765,596050,NW217960,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6JP,55.172994,-6.358544,122574,595193,NW225951,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6JQ,55.16964,-6.341088,123662,594751,NW236947,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6JR,55.195882,-6.265587,128645,597371,NW286973,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6JS,55.200431,-6.26963,128419,597893,NW284978,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6JU,55.200168,-6.263123,128831,597838,NW288978,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6JW,55.174574,-6.36449,122207,595392,NW222953,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6JX,55.204748,-6.259877,129069,598335,NW290983,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6JZ,55.203329,-6.239282,130368,598097,NW303980,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6LA,55.203103,-6.254136,129422,598130,NW294981,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6LB,55.203022,-6.25103,129619,598109,NW296981,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6LD,55.203991,-6.249668,129713,598211,NW297982,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6LE,55.207028,-6.256007,129330,598573,NW293985,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6LF,55.206503,-6.25504,129388,598511,NW293985,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6LG,55.207717,-6.253872,129471,598642,NW294986,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6LH,55.209945,-6.265211,128765,598933,NW287989,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6LJ,55.208067,-6.271514,128351,598749,NW283987,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6LL,55.211096,-6.27542,128124,599101,NW281991,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6LN,55.212922,-6.276253,128083,599307,NW280993,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6LP,55.216508,-6.287835,127371,599751,NW273997,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6LQ,55.209707,-6.25237,129580,598857,NW295988,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6LR,55.236353,-6.33523,124496,602144,NR244021,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6LS,55.236895,-6.351289,123480,602268,NR234022,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6LT,55.207192,-6.251774,129600,598575,NW296985,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6LU,55.206605,-6.251564,129610,598509,NW296985,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6LW,55.207477,-6.256615,129295,598626,NW292986,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6LX,55.236509,-6.358002,123051,602252,NR230022,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6LY,55.236611,-6.362227,122783,602280,NR227022,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6LZ,55.235952,-6.362003,122793,602206,NR227022,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6NA,55.242391,-6.366533,122550,602940,NR225029,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6NB,55.242928,-6.36637,122564,602999,NR225029,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6ND,55.236367,-6.370884,122231,602287,NR222022,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6NE,55.222083,-6.328345,124835,600531,NR248005,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6NF,55.218879,-6.345026,123753,600240,NR237002,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6NG,55.211288,-6.373794,121871,599511,NW218995,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6NH,55.228414,-6.395084,120638,601500,NR206015,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6NJ,55.223821,-6.40102,120229,601013,NR202010,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6NL,55.201603,-6.362958,122493,598391,NW224983,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6NN,55.189853,-6.373066,121768,597125,NW217971,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6NP,55.203903,-6.352339,123184,598604,NW231986,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6NQ,55.221744,-6.36969,122205,600657,NR222006,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6NR,55.236653,-6.353327,123349,602249,NR233022,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6NS,55.206232,-6.256874,129270,598488,NW292984,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6NT,55.205208,-6.255584,129345,598369,NW293983,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6NU,55.204493,-6.254578,129404,598286,NW294982,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6NW,55.197371,-6.380423,121353,597990,NW213979,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6NX,55.205762,-6.259188,129119,598445,NW291984,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6NY,55.204139,-6.256227,129297,598253,NW292982,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6NZ,55.196923,-6.234838,130608,597368,NW306973,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6PA,55.200853,-6.235135,130615,597806,NW306978,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6PB,55.198858,-6.237579,130447,597594,NW304975,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6PD,55.198849,-6.238805,130369,597597,NW303975,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6PE,55.199856,-6.237645,130449,597705,NW304977,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6PF,55.194763,-6.245189,129935,597168,NW299971,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6PG,55.198704,-6.234366,130650,597564,NW306975,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6PH,55.198425,-6.231253,130846,597521,NW308975,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6PJ,55.197279,-6.215504,131840,597333,NW318973,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6PL,55.199762,-6.207791,132347,597579,NW323975,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6PN,55.190147,-6.203983,132525,596496,NW325964,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6PP,55.197593,-6.237054,130471,597451,NW304974,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6PQ,55.190004,-6.229805,130881,596579,NW308965,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6PR,55.205214,-6.256652,129277,598374,NW292983,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6PS,55.195296,-6.179204,134135,596973,NW341969,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6PT,55.191376,-6.168784,134772,596498,NW347964,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6PU,55.182028,-6.168475,134729,595457,NW347954,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6PW,55.188178,-6.188071,133524,596216,NW335962,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6PX,55.183178,-6.199226,132780,595702,NW327957,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6PY,55.187533,-6.216804,131691,596254,NW316962,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6PZ,55.178888,-6.211774,131953,595274,NW319952,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6QA,55.14604,-6.208428,131946,591609,NW319916,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6QB,55.204501,-6.260861,129004,598311,NW290983,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6QD,55.157548,-6.220056,131283,592933,NW312929,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6QE,55.154011,-6.207381,132066,592491,NW320924,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6QF,55.1522,-6.218694,131333,592333,NW313923,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6QG,55.134882,-6.216424,131361,590399,NW313903,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6QH,55.202872,-6.238062,130443,598042,NW304980,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6QJ,55.141821,-6.255779,128902,591323,NW289913,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6QL,55.203848,-6.240391,130302,598159,NW303981,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6QN,55.199837,-6.265792,128659,597812,NW286978,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6QP,55.203293,-6.236127,130569,598081,NW305980,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6QQ,55.197937,-6.257299,129186,597568,NW291975,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6QR,55.202351,-6.221984,131462,597922,NW314979,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6QS,55.206469,-6.219193,131667,598369,NW316983,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6QT,55.210611,-6.199008,132978,598752,NW329987,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6QU,55.205475,-6.201612,132778,598191,NW327981,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6QW,55.200918,-6.265353,128694,597930,NW286979,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6QX,55.201342,-6.208317,132324,597757,NW323977,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6QY,55.199673,-6.193832,133234,597516,NW332975,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6QZ,55.201832,-6.186163,133736,597726,NW337977,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6RA,55.198884,-6.186093,133721,597398,NW337973,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6RB,55.199678,-6.183874,133867,597478,NW338974,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6RD,55.210833,-6.157961,135589,598620,NW355986,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6RE,55.199495,-6.166275,134985,597391,NW349973,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6RF,55.196772,-6.148401,136104,597020,NW361970,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6RG,55.210819,-6.118762,138081,598470,NW380984,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6RH,55.181454,-6.064506,141340,595002,NW413950,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6RJ,55.185991,-6.072403,140867,595536,NW408955,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6RL,55.187588,-6.138197,136692,595960,NW366959,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6RN,55.182474,-6.15222,135766,595445,NW357954,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6RP,55.205604,-6.264489,128781,598448,NW287984,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6RQ,55.195533,-6.078727,140527,596621,NW405966,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6RR,55.291444,-6.190389,134067,607706,NR340077,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6RS,55.291444,-6.190389,134067,607706,NR340077,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6RT,55.294681,-6.19783,133617,608094,NR336080,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6RU,55.202712,-6.257593,129200,598100,NW291980,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6RW,55.203647,-6.163398,135196,597842,NW351978,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6RX,55.198133,-6.262819,128837,597611,NW288976,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6RY,55.196687,-6.260982,128944,597443,NW289974,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6RZ,55.204805,-6.264524,128774,598359,NW287983,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6SA,55.204796,-6.265137,128735,598361,NW287983,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6SB,55.293655,-6.200144,133463,607989,NR334079,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6SD,55.201855,-6.252338,129528,597984,NW295979,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6SE,55.204796,-6.265137,128735,598361,NW287983,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6SF,55.204796,-6.265137,128735,598361,NW287983,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6SG,55.204796,-6.265137,128735,598361,NW287983,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6SH,55.204796,-6.265137,128735,598361,NW287983,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6SJ,55.204796,-6.265137,128735,598361,NW287983,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6SL,55.204796,-6.265137,128735,598361,NW287983,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6SN,55.204796,-6.265137,128735,598361,NW287983,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6SP,55.204796,-6.265137,128735,598361,NW287983,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6SQ,55.204796,-6.265137,128735,598361,NW287983,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6SR,55.204796,-6.265137,128735,598361,NW287983,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6SS,55.204796,-6.265137,128735,598361,NW287983,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6ST,55.204796,-6.265137,128735,598361,NW287983,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6SU,55.204796,-6.265137,128735,598361,NW287983,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6SW,55.204796,-6.265137,128735,598361,NW287983,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6SX,55.204796,-6.265137,128735,598361,NW287983,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6SY,55.204796,-6.265137,128735,598361,NW287983,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6SZ,55.201855,-6.252338,129528,597984,NW295979,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6WA,55.200467,-6.266472,128620,597885,NW286978,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6WB,55.200721,-6.267262,128572,597916,NW285979,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6WD,55.201996,-6.267238,128582,598058,NW285980,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6WE,55.198958,-6.269003,128449,597727,NW284977,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6WF,55.202922,-6.265422,128704,598153,NW287981,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6WG,55.201567,-6.267995,128531,598013,NW285980,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6WH,55.198893,-6.266367,128616,597709,NW286977,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6WJ,55.20225,-6.268703,128490,598092,NW284980,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6WL,55.199583,-6.233652,130701,597659,NW307976,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6WN,55.202694,-6.266422,128638,598132,NW286981,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6WP,55.199935,-6.268222,128505,597832,NW285978,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6WQ,55.200981,-6.269167,128452,597952,NW284979,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6WR,55.20212,-6.263949,128792,598059,NW287980,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6WS,55.20212,-6.263949,128792,598059,NW287980,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6WX,55.20212,-6.263949,128792,598059,NW287980,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6WZ,55.20212,-6.263949,128792,598059,NW287980,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6YB,55.20212,-6.263949,128792,598059,NW287980,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT54 6YD,55.20212,-6.263949,128792,598059,NW287980,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT55 7AA,55.182312,-6.718309,99754,597720,NV997977,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT55 7AB,55.182494,-6.720235,99633,597749,NV996977,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT55 7AD,55.186363,-6.719168,99730,598174,NV997981,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT55 7AE,55.185419,-6.719057,99730,598069,NV997980,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT55 7AF,55.183641,-6.718267,99767,597868,NV997978,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT55 7AG,55.182836,-6.718607,99739,597780,NV997977,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT55 7AH,55.183587,-6.717436,99819,597858,NV998978,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT55 7AJ,55.184023,-6.717077,99846,597905,NV998979,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT55 7AL,55.184838,-6.716831,99867,597995,NV998979,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT55 7AN,55.185051,-6.716542,99887,598017,NV998980,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT55 7AP,55.186045,-6.717985,99803,598134,NV998981,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT55 7AQ,55.183153,-6.718063,99776,597813,NV997978,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT55 7AR,55.185636,-6.717559,99827,598086,NV998980,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT55 7AS,55.187109,-6.718375,99786,598254,NV997982,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT55 7AT,55.187409,-6.718648,99771,598288,NV997982,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT55 7AU,55.186989,-6.71717,99862,598235,NV998982,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT55 7AW,55.185609,-6.716665,99884,598080,NV998980,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT55 7AX,55.187669,-6.719503,99719,598321,NV997983,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT55 7AY,55.18764,-6.720164,99677,598320,NV996983,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT55 7AZ,55.188122,-6.718971,99756,598369,NV997983,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT55 7BA,55.188592,-6.718453,99793,598419,NV997984,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT55 7BB,55.188922,-6.719086,99755,598458,NV997984,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT55 7BD,55.188228,-6.717994,99819,598376,NV998983,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT55 7BE,55.188271,-6.716124,99938,598373,NV999983,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT55 7BF,55.185828,-6.702591,100781,598043,NW007980,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT55 7BG,55.18772,-6.715796,99955,598310,NV999983,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT55 7BH,55.176366,-6.709946,100242,597023,NW002970,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT55 7BJ,55.174901,-6.712332,100079,596871,NW000968,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT55 7BL,55.17191,-6.716713,99778,596557,NV997965,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT55 7BN,55.183163,-6.716367,99884,597806,NV998978,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT55 7BP,55.18711,-6.713288,100110,598232,NW001982,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT55 7BQ,55.175808,-6.70976,100249,596960,NW002969,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT55 7BS,55.186248,-6.713332,100101,598136,NW001981,,,, ,,Northern Ireland,,,,,,,,,,,,,
BT55 7BT,55.18552,-6.714219,100039,598059,NW000980,,,, ,,Northern Ireland,,,,,,,,,,,,,
