Postcode,Latitude,Longitude,Easting,Northing,GridRef,County,District,Ward,DistrictCode,WardCode,Country,CountyCode,Constituency,Introduced,Terminated,Parish,NationalPark,Population,Households,Built up area,Built up sub-division,Lower layer super output area,Rural/urban,Region
G1 1BL,55.858361,-4.242798,259718,665071,NS597650,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/09/1985,,,,64,44,,,City Centre East - 05,Large urban area,
G1 1BQ,55.859106,-4.249265,259316,665167,NS593651,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/03/2008,,,,1,1,,,City Centre East - 06,Large urban area,
G1 1DA,55.859767,-4.250949,259213,665244,NS592652,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/01/1980,,,,0,0,,,City Centre East - 07,Large urban area,
G1 1DG,55.860398,-4.249867,259283,665312,NS592653,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/10/2002,,,,0,0,,,City Centre East - 07,Large urban area,
G1 1DJ,55.859394,-4.246293,259503,665193,NS595651,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/03/1987,,,,86,59,,,City Centre East - 06,Large urban area,
G1 1DN,55.86002,-4.248423,259372,665267,NS593652,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/01/1980,,,,17,12,,,City Centre East - 07,Large urban area,
G1 1DQ,55.859605,-4.250444,259244,665225,NS592652,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/01/1980,,,,13,8,,,City Centre East - 07,Large urban area,
G1 1DT,55.859199,-4.250533,259237,665180,NS592651,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/01/1980,,,,64,43,,,City Centre East - 07,Large urban area,
G1 1DW,55.859509,-4.247354,259437,665208,NS594652,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/06/2005,,,,97,62,,,City Centre East - 07,Large urban area,
G1 1DX,55.859397,-4.245638,259544,665192,NS595651,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/05/1992,,,,15,12,,,City Centre East - 06,Large urban area,
G1 1EA,55.858011,-4.251614,259165,665050,NS591650,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/01/1980,,,,0,0,,,City Centre East - 07,Large urban area,
G1 1EB,55.85944,-4.251122,259201,665208,NS592652,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/01/1980,,,,253,56,,,City Centre East - 07,Large urban area,
G1 1EJ,55.859811,-4.246573,259487,665240,NS594652,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/01/1980,,,,91,65,,,City Centre East - 07,Large urban area,
G1 1EX,55.859524,-4.243584,259673,665202,NS596652,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/01/1980,,,,75,51,,,City Centre East - 02,Large urban area,
G1 1EZ,55.859444,-4.242525,259739,665191,NS597651,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/01/1980,,,,39,24,,,Gallowgate North and Bellgrove - 04,Large urban area,
G1 1GA,55.860398,-4.249867,259283,665312,NS592653,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/06/2008,,,,0,0,,,City Centre East - 07,Large urban area,
G1 1GW,55.860806,-4.247222,259450,665352,NS594653,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/08/2005,,,,,,,,City Centre East - 02,Large urban area,
G1 1GX,55.860136,-4.246496,259493,665276,NS594652,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/06/1999,,,,,,,,City Centre East - 02,Large urban area,
G1 1GY,55.860136,-4.246496,259493,665276,NS594652,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/06/1999,,,,,,,,City Centre East - 02,Large urban area,
G1 1GZ,55.860136,-4.246496,259493,665276,NS594652,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/06/1999,,,,,,,,City Centre East - 02,Large urban area,
G1 1HA,55.859007,-4.24234,259749,665142,NS597651,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/01/1980,,,,24,15,,,City Centre East - 05,Large urban area,
G1 1HD,55.858852,-4.248371,259371,665137,NS593651,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/08/1985,,,,43,29,,,City Centre East - 06,Large urban area,
G1 1HE,55.859199,-4.24315,259699,665165,NS596651,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/04/1989,,,,77,47,,,City Centre East - 05,Large urban area,
G1 1HF,55.858744,-4.243475,259677,665115,NS596651,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/04/1989,,,,53,33,,,City Centre East - 05,Large urban area,
G1 1HJ,55.860243,-4.249011,259336,665293,NS593652,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/01/1980,,,,42,31,,,City Centre East - 07,Large urban area,
G1 1HL,55.86032,-4.248248,259384,665300,NS593653,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/01/1980,,,,27,21,,,City Centre East - 02,Large urban area,
G1 1HP,55.860232,-4.248115,259392,665290,NS593652,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/01/1980,,,,5,3,,,City Centre East - 02,Large urban area,
G1 1HY,55.860136,-4.246496,259493,665276,NS594652,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/06/1999,,,,,,,,City Centre East - 02,Large urban area,
G1 1JE,55.868641,-4.241904,259811,666213,NS598662,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/06/1998,,,,,,,,City Centre East - 03,Large urban area,
G1 1JF,55.861726,-4.247514,259435,665455,NS594654,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/01/1980,,,,0,0,,,City Centre East - 02,Large urban area,
G1 1JG,55.860398,-4.249867,259283,665312,NS592653,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/06/2002,,,,101,61,,,City Centre East - 07,Large urban area,
G1 1JH,55.861516,-4.246703,259485,665430,NS594654,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/01/1980,,,,,,,,City Centre East - 02,Large urban area,
G1 1JL,55.860806,-4.247222,259450,665352,NS594653,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/11/2012,,,,,,,,City Centre East - 02,Large urban area,
G1 1JN,55.861902,-4.247748,259421,665475,NS594654,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/12/1997,,,,0,0,,,City Centre East - 02,Large urban area,
G1 1JQ,55.860029,-4.247416,259435,665266,NS594652,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/07/1985,,,,0,0,,,City Centre East - 07,Large urban area,
G1 1JT,55.860806,-4.247222,259450,665352,NS594653,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/06/2000,,,,,,,,City Centre East - 02,Large urban area,
G1 1LD,55.857643,-4.245233,259563,664996,NS595649,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/08/1993,,,,0,0,,,City Centre East - 05,Large urban area,
G1 1LE,55.858402,-4.245453,259552,665081,NS595650,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/12/2001,,,,0,0,,,City Centre East - 05,Large urban area,
G1 1LF,55.85864,-4.245754,259534,665108,NS595651,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/04/1989,,,,120,21,,,City Centre East - 05,Large urban area,
G1 1LG,55.857963,-4.24538,259555,665032,NS595650,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/01/1980,,,,45,26,,,City Centre East - 05,Large urban area,
G1 1LH,55.857775,-4.244394,259616,665009,NS596650,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/01/1980,,,,0,0,,,City Centre East - 05,Large urban area,
G1 1LQ,55.857683,-4.243989,259641,664998,NS596649,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/01/1980,,,,34,20,,,City Centre East - 05,Large urban area,
G1 1LX,55.857526,-4.243261,259686,664979,NS596649,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/01/1980,,,,0,0,,,City Centre East - 05,Large urban area,
G1 1LY,55.860892,-4.247898,259408,665363,NS594653,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/12/1986,,,,,,,,City Centre East - 02,Large urban area,
G1 1NB,55.858067,-4.242637,259727,665038,NS597650,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/01/1980,,,,27,25,,,City Centre East - 05,Large urban area,
G1 1NL,55.856964,-4.243005,259700,664916,NS597649,,Glasgow City,Calton, S12000046,S13002649,Scotland,S99999999,Glasgow Central,01/06/1983,,,,101,57,,,Gallowgate North and Bellgrove - 05,Large urban area,
G1 1NP,55.858837,-4.245782,259533,665130,NS595651,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/09/1986,,,,80,55,,,City Centre East - 05,Large urban area,
G1 1NQ,55.858992,-4.245167,259572,665146,NS595651,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/02/2006,,,,0,0,,,City Centre East - 05,Large urban area,
G1 1NU,55.858332,-4.245353,259558,665073,NS595650,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/02/2005,,,,0,0,,,City Centre East - 05,Large urban area,
G1 1NW,55.857958,-4.242743,259720,665026,NS597650,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/09/1985,,,,35,20,,,City Centre East - 05,Large urban area,
G1 1NX,55.858034,-4.243993,259642,665037,NS596650,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/01/1980,,,,0,0,,,City Centre East - 05,Large urban area,
G1 1NY,55.858572,-4.243561,259671,665096,NS596650,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/01/1980,,,,42,29,,,City Centre East - 05,Large urban area,
G1 1PA,55.857851,-4.243152,259694,665015,NS596650,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/08/1983,,,,56,36,,,City Centre East - 05,Large urban area,
G1 1PE,55.858622,-4.242797,259719,665100,NS597651,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/03/1984,,,,33,25,,,City Centre East - 05,Large urban area,
G1 1PG,55.85825,-4.242472,259738,665058,NS597650,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/01/1980,,,,24,11,,,City Centre East - 05,Large urban area,
G1 1PH,55.858634,-4.242126,259761,665100,NS597651,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/01/1980,,,,26,15,,,City Centre East - 05,Large urban area,
G1 1PP,55.860221,-4.24038,259876,665273,NS598652,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/01/1980,,,,0,0,,,Gallowgate North and Bellgrove - 04,Large urban area,
G1 1PQ,55.859129,-4.240621,259857,665152,NS598651,,Glasgow City,Calton, S12000046,S13002649,Scotland,S99999999,Glasgow Central,01/11/2007,,,,0,0,,,Gallowgate North and Bellgrove - 04,Large urban area,
G1 1PU,55.858162,-4.241892,259774,665047,NS597650,,Glasgow City,Calton, S12000046,S13002649,Scotland,S99999999,Glasgow Central,01/03/1991,,,,244,0,,,Gallowgate North and Bellgrove - 05,Large urban area,
G1 1PZ,55.859129,-4.240621,259857,665152,NS598651,,Glasgow City,Calton, S12000046,S13002649,Scotland,S99999999,Glasgow Central,01/11/2006,,,,71,59,,,Gallowgate North and Bellgrove - 04,Large urban area,
G1 1QA,55.859444,-4.242525,259739,665191,NS597651,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/07/2008,,,,0,0,,,Gallowgate North and Bellgrove - 04,Large urban area,
G1 1QB,55.860046,-4.240562,259864,665254,NS598652,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/01/1980,,,,3,2,,,Gallowgate North and Bellgrove - 04,Large urban area,
G1 1QD,55.859129,-4.240621,259857,665152,NS598651,,Glasgow City,Calton, S12000046,S13002649,Scotland,S99999999,Glasgow Central,01/11/2006,,,,37,33,,,Gallowgate North and Bellgrove - 04,Large urban area,
G1 1QE,55.860862,-4.241664,259798,665347,NS597653,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/01/1980,,,,0,0,,,City Centre East - 02,Large urban area,
G1 1QF,55.85969,-4.240382,259874,665214,NS598652,,Glasgow City,Calton, S12000046,S13002649,Scotland,S99999999,Glasgow North East,01/01/1980,,,,0,0,,,Gallowgate North and Bellgrove - 04,Large urban area,
G1 1QG,55.859129,-4.240621,259857,665152,NS598651,,Glasgow City,Calton, S12000046,S13002649,Scotland,S99999999,Glasgow Central,01/11/2006,,,,95,55,,,Gallowgate North and Bellgrove - 04,Large urban area,
G1 1QH,55.859588,-4.24207,259768,665206,NS597652,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/01/1980,,,,31,19,,,Gallowgate North and Bellgrove - 04,Large urban area,
G1 1QL,55.858803,-4.240762,259847,665116,NS598651,,Glasgow City,Calton, S12000046,S13002649,Scotland,S99999999,Glasgow Central,01/10/2005,,,,513,0,,,Gallowgate North and Bellgrove - 05,Large urban area,
G1 1QN,55.859285,-4.241429,259807,665171,NS598651,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/07/2006,,,,114,61,,,Gallowgate North and Bellgrove - 04,Large urban area,
G1 1QS,55.859825,-4.24432,259628,665237,NS596652,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/04/2006,,,,102,72,,,City Centre East - 02,Large urban area,
G1 1QT,55.859825,-4.24432,259628,665237,NS596652,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/04/2006,,,,99,73,,,City Centre East - 02,Large urban area,
G1 1QU,55.860893,-4.245916,259532,665359,NS595653,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/09/1987,,,,0,0,,,City Centre East - 02,Large urban area,
G1 1QW,55.858667,-4.239795,259907,665099,NS599650,,Glasgow City,Calton, S12000046,S13002649,Scotland,S99999999,Glasgow Central,01/10/2006,,,,129,70,,,Gallowgate North and Bellgrove - 05,Large urban area,
G1 1QX,55.861726,-4.247514,259435,665455,NS594654,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/05/2011,,,,,,,,City Centre East - 02,Large urban area,
G1 1QZ,55.860806,-4.247222,259450,665352,NS594653,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/01/2005,,,,,,,,City Centre East - 02,Large urban area,
G1 1RD,55.860532,-4.243978,259652,665315,NS596653,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/09/1986,,,,55,38,,,City Centre East - 02,Large urban area,
G1 1RE,55.860273,-4.245369,259564,665289,NS595652,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/01/1980,,,,36,23,,,City Centre East - 02,Large urban area,
G1 1RF,55.861375,-4.244602,259616,665410,NS596654,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/01/1980,,,,0,0,,,City Centre East - 02,Large urban area,
G1 1RS,55.861375,-4.244602,259616,665410,NS596654,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/01/1980,,,,0,0,,,City Centre East - 02,Large urban area,
G1 1RU,55.860532,-4.243978,259652,665315,NS596653,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/01/1980,,,,96,60,,,City Centre East - 02,Large urban area,
G1 1RX,55.860893,-4.245916,259532,665359,NS595653,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/12/2001,,,,0,0,,,City Centre East - 02,Large urban area,
G1 1SH,55.859018,-4.248157,259385,665155,NS593651,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/01/1980,,,,7,6,,,City Centre East - 06,Large urban area,
G1 1SJ,55.85857,-4.248595,259356,665106,NS593651,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/03/2003,,,,51,33,,,City Centre East - 06,Large urban area,
G1 1SL,55.857734,-4.248594,259353,665013,NS593650,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/01/1980,,,,0,0,,,City Centre East - 06,Large urban area,
G1 1SN,55.859577,-4.248093,259391,665217,NS593652,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/01/2008,,,,103,65,,,City Centre East - 07,Large urban area,
G1 1SS,55.858686,-4.246652,259478,665115,NS594651,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/04/1989,,,,60,43,,,City Centre East - 06,Large urban area,
G1 1TD,55.858321,-4.246966,259457,665075,NS594650,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/01/1980,,,,14,9,,,City Centre East - 06,Large urban area,
G1 1TE,55.858543,-4.250527,259235,665107,NS592651,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/08/2009,,,,44,34,,,City Centre East - 07,Large urban area,
G1 1TF,55.859118,-4.246629,259481,665163,NS594651,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/01/1980,,,,67,46,,,City Centre East - 06,Large urban area,
G1 1TN,55.858543,-4.250527,259235,665107,NS592651,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/10/2010,,,,0,0,,,City Centre East - 07,Large urban area,
G1 1TS,55.858946,-4.250118,259262,665151,NS592651,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/01/1980,,,,36,23,,,City Centre East - 07,Large urban area,
G1 1TX,55.858942,-4.249399,259307,665149,NS593651,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/01/1980,,,,0,0,,,City Centre East - 07,Large urban area,
G1 1TY,55.858739,-4.249659,259290,665127,NS592651,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/01/1980,,,,0,0,,,City Centre East - 07,Large urban area,
G1 1UG,55.858565,-4.249329,259310,665107,NS593651,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/09/1986,,,,0,0,,,City Centre East - 06,Large urban area,
G1 1UH,55.859557,-4.249147,259325,665217,NS593652,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/01/1980,,,,27,15,,,City Centre East - 07,Large urban area,
G1 1UL,55.857948,-4.248686,259348,665037,NS593650,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/01/1980,,,,0,0,,,City Centre East - 06,Large urban area,
G1 1UP,55.859046,-4.248574,259359,665159,NS593651,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/01/1980,,,,0,0,,,City Centre East - 06,Large urban area,
G1 1UR,55.859507,-4.248457,259368,665210,NS593652,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/01/1980,,,,0,0,,,City Centre East - 06,Large urban area,
G1 1UT,55.859123,-4.248339,259374,665167,NS593651,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/01/1980,,,,16,13,,,City Centre East - 06,Large urban area,
G1 1UZ,55.8587,-4.249321,259311,665122,NS593651,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/01/1980,,,,54,37,,,City Centre East - 07,Large urban area,
G1 1XH,55.861071,-4.243513,259683,665374,NS596653,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/12/1996,,,,,,,,City Centre East - 02,Large urban area,
G1 1XJ,55.861745,-4.245965,259532,665454,NS595654,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/01/1980,,,,,,,,City Centre East - 02,Large urban area,
G1 1XL,55.862723,-4.24559,259559,665562,NS595655,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/01/1980,,,,,,,,City Centre East - 02,Large urban area,
G1 1XN,55.86159,-4.242664,259738,665430,NS597654,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/01/1980,,,,,,,,City Centre East - 02,Large urban area,
G1 1XP,55.860862,-4.241664,259798,665347,NS597653,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/12/1990,,,,,,,,City Centre East - 02,Large urban area,
G1 1XQ,55.861375,-4.244602,259616,665410,NS596654,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/01/1980,,,,,,,,City Centre East - 02,Large urban area,
G1 1XU,55.861323,-4.243991,259654,665403,NS596654,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/02/1990,,,,0,0,,,City Centre East - 02,Large urban area,
G1 1XW,55.861516,-4.246703,259485,665430,NS594654,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/12/2000,,,,,,,,City Centre East - 02,Large urban area,
G1 1YU,55.860762,-4.24471,259607,665342,NS596653,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/01/1980,,,,0,0,,,City Centre East - 02,Large urban area,
G1 1ZE,55.868641,-4.241904,259811,666213,NS598662,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/12/1999,,,,,,,,City Centre East - 03,Large urban area,
G1 2AB,55.862206,-4.2532,259081,665520,NS590655,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/01/2015,,,,,,,,City Centre East - 02,Large urban area,
G1 2AD,55.86213,-4.249503,259312,665504,NS593655,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/03/1983,,,,0,0,,,City Centre East - 02,Large urban area,
G1 2AF,55.862061,-4.250842,259228,665499,NS592654,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/01/1980,,,,0,0,,,City Centre East - 02,Large urban area,
G1 2AG,55.862061,-4.250842,259228,665499,NS592654,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/01/1980,,,,,,,,City Centre East - 02,Large urban area,
G1 2AH,55.862082,-4.252649,259115,665505,NS591655,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/01/1980,,,,0,0,,,City Centre East - 02,Large urban area,
G1 2AJ,55.862409,-4.25294,259098,665542,NS590655,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/01/1980,,,,0,0,,,City Centre East - 02,Large urban area,
G1 2AQ,55.862998,-4.251695,259178,665605,NS591656,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/01/1980,,,,0,0,,,City Centre East - 02,Large urban area,
G1 2BB,55.861641,-4.252671,259112,665456,NS591654,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/05/2003,,,,,,,,City Centre South - 03,Large urban area,
G1 2BG,55.864289,-4.248398,259389,665742,NS593657,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/08/1982,,,,91,60,,,City Centre East - 02,Large urban area,
G1 2BP,55.86257,-4.249049,259342,665552,NS593655,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/12/2004,,,,,,,,City Centre East - 02,Large urban area,
G1 2BQ,55.863362,-4.248504,259379,665639,NS593656,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/06/1984,,,,0,0,,,City Centre East - 02,Large urban area,
G1 2BS,55.862025,-4.248395,259381,665490,NS593654,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/01/1980,,,,0,0,,,City Centre East - 02,Large urban area,
G1 2DA,55.863293,-4.248836,259358,665632,NS593656,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/01/1980,,,,,,,,City Centre East - 02,Large urban area,
G1 2DH,55.860822,-4.252224,259137,665364,NS591653,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/01/1980,,,,0,0,,,City Centre South - 03,Large urban area,
G1 2DP,55.860711,-4.25241,259125,665352,NS591653,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/01/1980,,,,0,0,,,City Centre South - 03,Large urban area,
G1 2DQ,55.860559,-4.252833,259098,665336,NS590653,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/12/2000,,,,0,0,,,City Centre South - 03,Large urban area,
G1 2DT,55.860824,-4.253088,259083,665366,NS590653,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/01/1980,,,,3,1,,,City Centre South - 03,Large urban area,
G1 2DW,55.860864,-4.252419,259125,665369,NS591653,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/01/1980,,,,0,0,,,City Centre South - 03,Large urban area,
G1 2ER,55.860849,-4.253712,259044,665370,NS590653,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/02/1986,,,,0,0,,,City Centre South - 04,Large urban area,
G1 2EU,55.861326,-4.252669,259111,665421,NS591654,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/01/1980,,,,0,0,,,City Centre South - 03,Large urban area,
G1 2FF,55.862984,-4.252461,259130,665605,NS591656,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/06/1999,,,,0,0,,,City Centre East - 02,Large urban area,
G1 2GF,55.862984,-4.252461,259130,665605,NS591656,,Glasgow City,Anderston/City, S12000046,S13002650,Scotland,S99999999,Glasgow Central,01/06/1999,,,,0,0,,,City Centre East - 02,Large urban area,
